source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,S11,S6,S7,,,2017,FY2017,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3842.683587,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,T11,T6,T7,,,2018,FY2018,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4022.092402,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,U11,U6,U7,,,2019,FY2019,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4071.164816,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,V11,V6,V7,,,2020,FY2020,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3867.517432,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,W11,W6,W7,,,2021,FY2021,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4141.235503,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,X11,X6,X7,,,2022,FY2022,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4170.928916,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,Y11,Y6,Y7,,,2023,FY2023,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4152.746925,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,Z11,Z6,Z7,,,2024,FY2024,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3903.861766,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AA11,AA6,AA7,,,2025,FY2025,ACTUAL,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3981.873439,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AB11,AB6,AB7,,,2026,FY2026,ST_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4106.65708028096,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AC11,AC6,AC7,,,2027,FY2027,ST_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4256.14265648045,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AD11,AD6,AD7,,,2028,FY2028,ST_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4323.42005434382,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AE11,AE6,AE7,,,2029,FY2029,ST_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4400.67521803142,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AF11,AF6,AF7,,,2030,FY2030,ST_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4474.70373343995,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AG11,AG6,AG7,,,2031,FY2031,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4480.75847180609,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AH11,AH6,AH7,,,2032,FY2032,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4481.82351757535,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AI11,AI6,AI7,,,2033,FY2033,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4477.84081853272,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AJ11,AJ6,AJ7,,,2034,FY2034,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4460.31078292367,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AK11,AK6,AK7,,,2035,FY2035,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4431.30364981007,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AL11,AL6,AL7,,,2036,FY2036,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4400.9835987388,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AM11,AM6,AM7,,,2037,FY2037,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4367.44621705844,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AN11,AN6,AN7,,,2038,FY2038,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4331.55267198913,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AO11,AO6,AO7,,,2039,FY2039,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4292.15867722638,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AP11,AP6,AP7,,,2040,FY2040,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4250.07277106412,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AQ11,AQ6,AQ7,,,2041,FY2041,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4206.39611056122,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AR11,AR6,AR7,,,2042,FY2042,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4162.09923825426,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AS11,AS6,AS7,,,2043,FY2043,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4113.76682105405,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AT11,AT6,AT7,,,2044,FY2044,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4063.0592295997,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AU11,AU6,AU7,,,2045,FY2045,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,4010.29936334635,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AV11,AV6,AV7,,,2046,FY2046,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3952.67191395642,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AW11,AW6,AW7,,,2047,FY2047,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3891.70531183723,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AX11,AX6,AX7,,,2048,FY2048,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3827.51178120883,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AY11,AY6,AY7,,,2049,FY2049,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3760.09862845001,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,AZ11,AZ6,AZ7,,,2050,FY2050,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3691.79950549205,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,BA11,BA6,BA7,,,2051,FY2051,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3621.57503281081,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,BB11,BB6,BB7,,,2052,FY2052,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3547.96452736129,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,BC11,BC6,BC7,,,2053,FY2053,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3472.23310377937,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,BD11,BD6,BD7,,,2054,FY2054,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3396.62635648456,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,11,BE11,BE6,BE7,,,2055,FY2055,LT_FORECAST,Heavy RUC net km (m km),Heavy RUC net km,heavy_ruc_net_km,Heavy RUC net km,Key volumes,million km,activity,bridge_input,3312.20489221821,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,C12,C6,C7,,,2001,FY2001,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,D12,D6,D7,,,2002,FY2002,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,E12,E6,E7,,,2003,FY2003,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,F12,F6,F7,,,2004,FY2004,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,G12,G6,G7,,,2005,FY2005,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,H12,H6,H7,,,2006,FY2006,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,I12,I6,I7,,,2007,FY2007,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,J12,J6,J7,,,2008,FY2008,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,K12,K6,K7,,,2009,FY2009,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,L12,L6,L7,,,2010,FY2010,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,M12,M6,M7,,,2011,FY2011,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,N12,N6,N7,,,2012,FY2012,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,O12,O6,O7,,,2013,FY2013,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,P12,P6,P7,,,2014,FY2014,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,Q12,Q6,Q7,,,2015,FY2015,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,R12,R6,R7,,,2016,FY2016,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,S12,S6,S7,,,2017,FY2017,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,T12,T6,T7,,,2018,FY2018,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,U12,U6,U7,,,2019,FY2019,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,V12,V6,V7,,,2020,FY2020,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,W12,W6,W7,,,2021,FY2021,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,12,X12,X6,X7,,,2022,FY2022,ACTUAL,Light BEV RUC net km (m km),Light BEV RUC net km,light_bev_ruc_net_km,Light BEV RUC net km,Key volumes,million km,activity,bridge_input,0,actual,mbu26_source_row
