source_sheet,release_round,release_family,release_year,FY,horizon,series,metric,unit,forecast,raw_actual,crown_top_up,benchmark_actual,error,pct_error,source_cell,source_workbook_sheet,source_workbook_row,value_status,revenue_basis
MBU 2021,MBU21,MBU,2021,2021,0,Light RUC revenue,Revenue,$m ex GST,797.159156808036,801.218457113044,0,801.218457113044,-4.059300305008037,-0.005066408878840032,J1096,Forecast archive,1096,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2022,1,Light RUC revenue,Revenue,$m ex GST,848.8543407092171,752.991904730435,77.98474784719976,830.9766525776347,17.87768813158243,0.021514067905671022,J1097,Forecast archive,1097,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2023,2,Light RUC revenue,Revenue,$m ex GST,910.7332232653035,595.74682046087,239.8275422655552,835.5743627264253,75.15886053887823,0.0899487393242173,J1098,Forecast archive,1098,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2024,3,Light RUC revenue,Revenue,$m ex GST,964.2021640786941,696.350840121739,61.64171387839506,757.9925540001341,206.20961007856,0.272047012850371,J1099,Forecast archive,1099,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2025,4,Light RUC revenue,Revenue,$m ex GST,1014.660619657556,830.974453217391,0,830.974453217391,183.68616644016504,0.22104911375910968,J1100,Forecast archive,1100,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2022,1,Light RUC revenue,Revenue,$m ex GST,820.0456233364354,752.991904730435,77.98474784719976,830.9766525776347,-10.931029241199326,-0.013154436057008334,J1101,Forecast archive,1101,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2023,2,Light RUC revenue,Revenue,$m ex GST,909.6996076175484,595.74682046087,239.8275422655552,835.5743627264253,74.12524489112309,0.08871172716364488,J1102,Forecast archive,1102,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2024,3,Light RUC revenue,Revenue,$m ex GST,960.1589215747293,696.350840121739,61.64171387839506,757.9925540001341,202.16636757459526,0.2667128674387473,J1103,Forecast archive,1103,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2025,4,Light RUC revenue,Revenue,$m ex GST,1006.975570231496,830.974453217391,0,830.974453217391,176.00111701410503,0.21180087586647076,J1104,Forecast archive,1104,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2022,0,Light RUC revenue,Revenue,$m ex GST,795.1648584030689,752.991904730435,77.98474784719976,830.9766525776347,-35.81179417456576,-0.04309602930898232,J1105,Forecast archive,1105,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2023,1,Light RUC revenue,Revenue,$m ex GST,919.0566281273877,595.74682046087,239.8275422655552,835.5743627264253,83.48226540096243,0.0999100368859633,J1106,Forecast archive,1106,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2024,2,Light RUC revenue,Revenue,$m ex GST,937.4797906193988,696.350840121739,61.64171387839506,757.9925540001341,179.48723661926476,0.23679287569787,J1107,Forecast archive,1107,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2025,3,Light RUC revenue,Revenue,$m ex GST,973.4160163570741,830.974453217391,0,830.974453217391,142.44156313968313,0.17141509295282634,J1108,Forecast archive,1108,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2023,1,Light RUC revenue,Revenue,$m ex GST,669.4151564112113,595.74682046087,239.8275422655552,835.5743627264253,-166.15920631521396,-0.19885627626612093,J1109,Forecast archive,1109,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2024,2,Light RUC revenue,Revenue,$m ex GST,883.1392074864045,696.350840121739,61.64171387839506,757.9925540001341,125.14665348627045,0.16510274781175266,J1110,Forecast archive,1110,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2025,3,Light RUC revenue,Revenue,$m ex GST,923.0194964758651,830.974453217391,0,830.974453217391,92.04504325847415,0.11076759688831767,J1111,Forecast archive,1111,forecast_archive,nominal_ex_gst
MBU22,MBU22,MBU,2022,2022,0,Light RUC revenue,Revenue,$m ex GST,790.8357803149252,752.991904730435,77.98474784719976,830.9766525776347,-40.140872262709536,-0.04830565592690866,J1112,Forecast archive,1112,forecast_archive,nominal_ex_gst
MBU22,MBU22,MBU,2022,2023,1,Light RUC revenue,Revenue,$m ex GST,901.5828635742586,595.74682046087,239.8275422655552,835.5743627264253,66.00850084783326,0.07899775746164803,J1113,Forecast archive,1113,forecast_archive,nominal_ex_gst
MBU22,MBU22,MBU,2022,2024,2,Light RUC revenue,Revenue,$m ex GST,944.0525519287914,696.350840121739,61.64171387839506,757.9925540001341,186.05999792865737,0.24546414994021756,J1114,Forecast archive,1114,forecast_archive,nominal_ex_gst
MBU22,MBU22,MBU,2022,2025,3,Light RUC revenue,Revenue,$m ex GST,989.4771064981101,830.974453217391,0,830.974453217391,158.50265328071907,0.19074311209812034,J1115,Forecast archive,1115,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",OBU22,OBU,2022,2023,1,Light RUC revenue,Revenue,$m ex GST,669.4151564112113,595.74682046087,239.8275422655552,835.5743627264253,-166.15920631521396,-0.19885627626612093,J1116,Forecast archive,1116,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",OBU22,OBU,2022,2024,2,Light RUC revenue,Revenue,$m ex GST,883.1392074864045,696.350840121739,61.64171387839506,757.9925540001341,125.14665348627045,0.16510274781175266,J1117,Forecast archive,1117,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",OBU22,OBU,2022,2025,3,Light RUC revenue,Revenue,$m ex GST,923.0194964758651,830.974453217391,0,830.974453217391,92.04504325847415,0.11076759688831767,J1118,Forecast archive,1118,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU23,BEFU,2023,2023,0,Light RUC revenue,Revenue,$m ex GST,869.6861275768325,595.74682046087,239.8275422655552,835.5743627264253,34.11176485040721,0.0408243315880381,J1119,Forecast archive,1119,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU23,BEFU,2023,2024,1,Light RUC revenue,Revenue,$m ex GST,831.4969412341636,696.350840121739,61.64171387839506,757.9925540001341,73.50438723402954,0.09697243969762866,J1120,Forecast archive,1120,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU23,BEFU,2023,2025,2,Light RUC revenue,Revenue,$m ex GST,905.837449612285,830.974453217391,0,830.974453217391,74.86299639489403,0.09009061121558828,J1121,Forecast archive,1121,forecast_archive,nominal_ex_gst
"OBU23, HYEFU23",HYEFU23,HYEFU,2023,2024,1,Light RUC revenue,Revenue,$m ex GST,767.653731298058,696.350840121739,61.64171387839506,757.9925540001341,9.661177297923928,0.012745741692235963,J1122,Forecast archive,1122,forecast_archive,nominal_ex_gst
"OBU23, HYEFU23",HYEFU23,HYEFU,2023,2025,2,Light RUC revenue,Revenue,$m ex GST,860.137419796173,830.974453217391,0,830.974453217391,29.16296657878206,0.035094901492901544,J1123,Forecast archive,1123,forecast_archive,nominal_ex_gst
"MBU23, BEFU23",MBU23,MBU,2023,2023,0,Light RUC revenue,Revenue,$m ex GST,559.6283067685054,595.74682046087,239.8275422655552,835.5743627264253,-275.94605595791995,-0.33024715485229317,J1124,Forecast archive,1124,forecast_archive,nominal_ex_gst
"MBU23, BEFU23",MBU23,MBU,2023,2024,1,Light RUC revenue,Revenue,$m ex GST,831.4969412341636,696.350840121739,61.64171387839506,757.9925540001341,73.50438723402954,0.09697243969762866,J1125,Forecast archive,1125,forecast_archive,nominal_ex_gst
"MBU23, BEFU23",MBU23,MBU,2023,2025,2,Light RUC revenue,Revenue,$m ex GST,905.837449612285,830.974453217391,0,830.974453217391,74.86299639489403,0.09009061121558828,J1126,Forecast archive,1126,forecast_archive,nominal_ex_gst
"OBU23, HYEFU23",OBU23,OBU,2023,2024,1,Light RUC revenue,Revenue,$m ex GST,767.653731298058,696.350840121739,61.64171387839506,757.9925540001341,9.661177297923928,0.012745741692235963,J1127,Forecast archive,1127,forecast_archive,nominal_ex_gst
"OBU23, HYEFU23",OBU23,OBU,2023,2025,2,Light RUC revenue,Revenue,$m ex GST,860.137419796173,830.974453217391,0,830.974453217391,29.16296657878206,0.035094901492901544,J1128,Forecast archive,1128,forecast_archive,nominal_ex_gst
PREFU23,PREFU23,PREFU,2023,2024,1,Light RUC revenue,Revenue,$m ex GST,809.6291575798228,696.350840121739,61.64171387839506,757.9925540001341,51.63660357968877,0.06812283749647445,J1129,Forecast archive,1129,forecast_archive,nominal_ex_gst
PREFU23,PREFU23,PREFU,2023,2025,2,Light RUC revenue,Revenue,$m ex GST,854.4590723484702,830.974453217391,0,830.974453217391,23.48461913107917,0.028261541663706678,J1130,Forecast archive,1130,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU24,BEFU,2024,2024,0,Light RUC revenue,Revenue,$m ex GST,703.12622797773,696.350840121739,61.64171387839506,757.9925540001341,-54.86632602240411,-0.07238372690187983,J1131,Forecast archive,1131,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU24,BEFU,2024,2025,1,Light RUC revenue,Revenue,$m ex GST,829.285347970619,830.974453217391,0,830.974453217391,-1.6891052467719874,-0.002032680114571586,J1132,Forecast archive,1132,forecast_archive,nominal_ex_gst
HYEFU24,HYEFU24,HYEFU,2024,2025,1,Light RUC revenue,Revenue,$m ex GST,834.824773761804,830.974453217391,0,830.974453217391,3.8503205444129662,0.0046335004999313555,J1133,Forecast archive,1133,forecast_archive,nominal_ex_gst
MBU24,MBU24,MBU,2024,2024,0,Light RUC revenue,Revenue,$m ex GST,680.240368963261,696.350840121739,61.64171387839506,757.9925540001341,-77.75218503687313,-0.10257644963206244,J1134,Forecast archive,1134,forecast_archive,nominal_ex_gst
MBU24,MBU24,MBU,2024,2025,1,Light RUC revenue,Revenue,$m ex GST,840.734960877446,830.974453217391,0,830.974453217391,9.760507660055055,0.011745857676206577,J1135,Forecast archive,1135,forecast_archive,nominal_ex_gst
OBU24,OBU24,OBU,2024,2025,1,Light RUC revenue,Revenue,$m ex GST,834.502655078304,830.974453217391,0,830.974453217391,3.5282018609129864,0.004245860805049292,J1136,Forecast archive,1136,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU25,BEFU,2025,2025,0,Light RUC revenue,Revenue,$m ex GST,837.048070325752,830.974453217391,0,830.974453217391,6.073617108360963,0.0073090298803350166,J1137,Forecast archive,1137,forecast_archive,nominal_ex_gst
MBU25,MBU25,MBU,2025,2025,0,Light RUC revenue,Revenue,$m ex GST,829.444413717142,830.974453217391,0,830.974453217391,-1.5300395002490177,-0.0018412593724451652,J1138,Forecast archive,1138,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2013,1,PED revenue,Revenue,$m ex GST,1568.315737573801,1537.78117519,0,1537.78117519,30.534562383800903,0.019856246699097625,J1139,Forecast archive,1139,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2014,2,PED revenue,Revenue,$m ex GST,1618.672771352344,1626.00155652,0,1626.00155652,-7.328785167655951,-0.0045072436359416285,J1140,Forecast archive,1140,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2015,3,PED revenue,Revenue,$m ex GST,1689.414646943903,1761.92669309,0,1761.92669309,-72.51204614609696,-0.04115497337685945,J1141,Forecast archive,1141,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2016,4,PED revenue,Revenue,$m ex GST,1735.332547953629,1906.0248969,0,1906.0248969,-170.69234894637088,-0.08955410247997736,J1142,Forecast archive,1142,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2017,5,PED revenue,Revenue,$m ex GST,1780.25296215388,1933.77670022,0,1933.77670022,-153.52373806612013,-0.07939062356509631,J1143,Forecast archive,1143,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2018,6,PED revenue,Revenue,$m ex GST,1831.993269687796,1933.90465553,0,1933.90465553,-101.9113858422038,-0.05269721314894621,J1144,Forecast archive,1144,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2019,7,PED revenue,Revenue,$m ex GST,1886.567193941789,2016.01858683,0,2016.01858683,-129.4513928882111,-0.06421140843337227,J1145,Forecast archive,1145,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2020,8,PED revenue,Revenue,$m ex GST,1942.417725233936,1914.67028566,0,1914.67028566,27.747439573935935,0.014492019739247795,J1146,Forecast archive,1146,forecast_archive,nominal_ex_gst
BEFU2012,BEFU12,BEFU,2012,2021,9,PED revenue,Revenue,$m ex GST,1999.766903950793,2176.23857515,0,2176.23857515,-176.4716711992071,-0.0810902229260611,J1147,Forecast archive,1147,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2013,1,PED revenue,Revenue,$m ex GST,1564.786728150256,1537.78117519,0,1537.78117519,27.005552960255955,0.017561375698931476,J1148,Forecast archive,1148,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2014,2,PED revenue,Revenue,$m ex GST,1624.33007118384,1626.00155652,0,1626.00155652,-1.6714853361600035,-0.0010279727774291612,J1149,Forecast archive,1149,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2015,3,PED revenue,Revenue,$m ex GST,1699.727827932264,1761.92669309,0,1761.92669309,-62.19886515773601,-0.0353016191886247,J1150,Forecast archive,1150,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2016,4,PED revenue,Revenue,$m ex GST,1755.30250889875,1906.0248969,0,1906.0248969,-150.72238800125,-0.07907682016451524,J1151,Forecast archive,1151,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2017,5,PED revenue,Revenue,$m ex GST,1795.901150004395,1933.77670022,0,1933.77670022,-137.87555021560502,-0.07129858902525785,J1152,Forecast archive,1152,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2018,6,PED revenue,Revenue,$m ex GST,1836.896549799078,1933.90465553,0,1933.90465553,-97.0081057309219,-0.05016178302975136,J1153,Forecast archive,1153,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2019,7,PED revenue,Revenue,$m ex GST,1889.017236826501,2016.01858683,0,2016.01858683,-127.00135000349906,-0.06299612058795388,J1154,Forecast archive,1154,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2020,8,PED revenue,Revenue,$m ex GST,1941.877041816306,1914.67028566,0,1914.67028566,27.206756156306028,0.014209629908643865,J1155,Forecast archive,1155,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2021,9,PED revenue,Revenue,$m ex GST,1996.259877461198,2176.23857515,0,2176.23857515,-179.97869768880219,-0.08270173120904123,J1156,Forecast archive,1156,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2022,10,PED revenue,Revenue,$m ex GST,2052.936985523004,1766.4787651,199.137467,1965.6162321,87.32075342300391,0.04442411087016374,J1157,Forecast archive,1157,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2023,11,PED revenue,Revenue,$m ex GST,2111.122811034418,1349.04504259,725.6874258640072,2074.732468454007,36.390342580411016,0.01753977591507371,J1158,Forecast archive,1158,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2024,12,PED revenue,Revenue,$m ex GST,2171.920637024263,2033.76913415,0,2033.76913415,138.15150287426331,0.06792880300644488,J1159,Forecast archive,1159,forecast_archive,nominal_ex_gst
HYEFU2012,HYEFU12,HYEFU,2012,2025,13,PED revenue,Revenue,$m ex GST,2234.779030952579,2026.68630478,0,2026.68630478,208.09272617257898,0.10267633707386589,J1160,Forecast archive,1160,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2013,1,PED revenue,Revenue,$m ex GST,1620.140141936502,1537.78117519,0,1537.78117519,82.35896674650189,0.053557013231304545,J1161,Forecast archive,1161,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2014,2,PED revenue,Revenue,$m ex GST,1634.835184794996,1626.00155652,0,1626.00155652,8.833628274996045,0.0054327305158932,J1162,Forecast archive,1162,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2015,3,PED revenue,Revenue,$m ex GST,1708.419985784741,1761.92669309,0,1761.92669309,-53.50670730525917,-0.030368293706602028,J1163,Forecast archive,1163,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2016,4,PED revenue,Revenue,$m ex GST,1770.863160573842,1906.0248969,0,1906.0248969,-135.161736326158,-0.07091289129852814,J1164,Forecast archive,1164,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2017,5,PED revenue,Revenue,$m ex GST,1840.160597183256,1933.77670022,0,1933.77670022,-93.61610303674411,-0.048411020272451144,J1165,Forecast archive,1165,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2018,6,PED revenue,Revenue,$m ex GST,1888.507661417048,1933.90465553,0,1933.90465553,-45.396994112951916,-0.02347426693613836,J1166,Forecast archive,1166,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2019,7,PED revenue,Revenue,$m ex GST,1944.831923196027,2016.01858683,0,2016.01858683,-71.18666363397301,-0.035310519505629835,J1167,Forecast archive,1167,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2020,8,PED revenue,Revenue,$m ex GST,2001.238171246372,1914.67028566,0,1914.67028566,86.56788558637209,0.04521294670666054,J1168,Forecast archive,1168,forecast_archive,nominal_ex_gst
MBU2012,MBU12,MBU,2012,2021,9,PED revenue,Revenue,$m ex GST,2058.836941710855,2176.23857515,0,2176.23857515,-117.40163343914492,-0.05394704182699861,J1169,Forecast archive,1169,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2013,0,PED revenue,Revenue,$m ex GST,1494.91643126484,1537.78117519,0,1537.78117519,-42.864743925160155,-0.027874410622736368,J1170,Forecast archive,1170,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2014,1,PED revenue,Revenue,$m ex GST,1593.32733489709,1626.00155652,0,1626.00155652,-32.674221622909954,-0.020094828010398684,J1171,Forecast archive,1171,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2015,2,PED revenue,Revenue,$m ex GST,1697.604828175572,1761.92669309,0,1761.92669309,-64.32186491442803,-0.03650654999818567,J1172,Forecast archive,1172,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2016,3,PED revenue,Revenue,$m ex GST,1808.618113381087,1906.0248969,0,1906.0248969,-97.40678351891302,-0.051104675325772245,J1173,Forecast archive,1173,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2017,4,PED revenue,Revenue,$m ex GST,1857.09161843007,1933.77670022,0,1933.77670022,-76.68508178993011,-0.03965560334924186,J1174,Forecast archive,1174,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2018,5,PED revenue,Revenue,$m ex GST,1911.776936204773,1933.90465553,0,1933.90465553,-22.127719325226963,-0.011441990825117853,J1175,Forecast archive,1175,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2019,6,PED revenue,Revenue,$m ex GST,1966.062128847196,2016.01858683,0,2016.01858683,-49.95645798280407,-0.02477976061786013,J1176,Forecast archive,1176,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2020,7,PED revenue,Revenue,$m ex GST,2020.384274106287,1914.67028566,0,1914.67028566,105.71398844628698,0.055212633338510626,J1177,Forecast archive,1177,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2021,8,PED revenue,Revenue,$m ex GST,2076.262685384483,2176.23857515,0,2176.23857515,-99.97588976551697,-0.045939765477517096,J1178,Forecast archive,1178,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU13,BEFU,2013,2022,9,PED revenue,Revenue,$m ex GST,2134.39459627067,1766.4787651,199.137467,1965.6162321,168.77836417066987,0.08586536955403172,J1179,Forecast archive,1179,forecast_archive,nominal_ex_gst
