release_round,release_family,release_year,FY,horizon,series,value,unit,revenue_basis,scenario,fed_path,value_status,source_sheet,source_label,source_unit,derivation,source_workbook_sheet,source_workbook_row,source_cell
MBU24,MBU,2024,2005,-19,Light RUC net km,7530.569661,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27914,D27914
MBU24,MBU,2024,2006,-18,Light RUC net km,7030.767248,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27915,D27915
MBU24,MBU,2024,2007,-17,Light RUC net km,7464.686295,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27916,D27916
MBU24,MBU,2024,2008,-16,Light RUC net km,7830.197444,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27917,D27917
MBU24,MBU,2024,2009,-15,Light RUC net km,7549.161403,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27918,D27918
MBU24,MBU,2024,2010,-14,Light RUC net km,7829.25488,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27919,D27919
MBU24,MBU,2024,2011,-13,Light RUC net km,7818.038709,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27920,D27920
MBU24,MBU,2024,2012,-12,Light RUC net km,7932.324522,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27921,D27921
MBU24,MBU,2024,2013,-11,Light RUC net km,8150.161816,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27922,D27922
MBU24,MBU,2024,2014,-10,Light RUC net km,8809.590297,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27923,D27923
MBU24,MBU,2024,2015,-9,Light RUC net km,9167.483044,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27924,D27924
MBU24,MBU,2024,2016,-8,Light RUC net km,9669.475028,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27925,D27925
MBU24,MBU,2024,2017,-7,Light RUC net km,10425.610839,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27926,D27926
MBU24,MBU,2024,2018,-6,Light RUC net km,11112.22716,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27927,D27927
MBU24,MBU,2024,2019,-5,Light RUC net km,11898.225208,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27928,D27928
MBU24,MBU,2024,2020,-4,Light RUC net km,11385.93681,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27929,D27929
MBU24,MBU,2024,2021,-3,Light RUC net km,11998.163013,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27930,D27930
MBU24,MBU,2024,2022,-2,Light RUC net km,12644.208208,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27931,D27931
MBU24,MBU,2024,2023,-1,Light RUC net km,13553.287615,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27932,D27932
MBU24,MBU,2024,2024,0,Light RUC net km,10176.198072,million km,activity,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net km (m km),,direct,MOT release series,27933,D27933
MBU24,MBU,2024,2025,1,Light RUC net km,12548.2829981708,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27934,D27934
MBU24,MBU,2024,2026,2,Light RUC net km,13273.3472151999,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27935,D27935
MBU24,MBU,2024,2027,3,Light RUC net km,13985.2204179335,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27936,D27936
MBU24,MBU,2024,2028,4,Light RUC net km,14661.3906319327,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27937,D27937
MBU24,MBU,2024,2029,5,Light RUC net km,14718.0138133836,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27938,D27938
MBU24,MBU,2024,2030,6,Light RUC net km,14753.9558886529,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27939,D27939
MBU24,MBU,2024,2031,7,Light RUC net km,14736.2545754213,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27940,D27940
MBU24,MBU,2024,2032,8,Light RUC net km,14651.9518106746,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27941,D27941
MBU24,MBU,2024,2033,9,Light RUC net km,14500.478616035,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27942,D27942
MBU24,MBU,2024,2034,10,Light RUC net km,14293.5499292699,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27943,D27943
MBU24,MBU,2024,2035,11,Light RUC net km,14028.0763531342,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27944,D27944
MBU24,MBU,2024,2036,12,Light RUC net km,13702.2245951831,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27945,D27945
MBU24,MBU,2024,2037,13,Light RUC net km,13315.8670831753,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27946,D27946
MBU24,MBU,2024,2038,14,Light RUC net km,12863.5861763201,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27947,D27947
MBU24,MBU,2024,2039,15,Light RUC net km,12350.6822615902,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27948,D27948
MBU24,MBU,2024,2040,16,Light RUC net km,11730.6528861679,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27949,D27949
MBU24,MBU,2024,2041,17,Light RUC net km,11094.0786055202,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27950,D27950
MBU24,MBU,2024,2042,18,Light RUC net km,10459.8808867517,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27951,D27951
MBU24,MBU,2024,2043,19,Light RUC net km,9837.15537613911,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27952,D27952
MBU24,MBU,2024,2044,20,Light RUC net km,9243.40657819868,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27953,D27953
MBU24,MBU,2024,2045,21,Light RUC net km,8679.99529245675,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27954,D27954
MBU24,MBU,2024,2046,22,Light RUC net km,8137.43447211506,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27955,D27955
MBU24,MBU,2024,2047,23,Light RUC net km,7614.0749105575,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27956,D27956
MBU24,MBU,2024,2048,24,Light RUC net km,7111.27570267416,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27957,D27957
MBU24,MBU,2024,2049,25,Light RUC net km,6628.39536198294,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27958,D27958
MBU24,MBU,2024,2050,26,Light RUC net km,6203.25437870098,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27959,D27959
MBU24,MBU,2024,2051,27,Light RUC net km,5799.79249275445,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27960,D27960
MBU24,MBU,2024,2052,28,Light RUC net km,5417.78611030036,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27961,D27961
MBU24,MBU,2024,2053,29,Light RUC net km,5057.88922630716,million km,activity,MOT release round,,forecast,MBU24,Light RUC net km (m km),,direct,MOT release series,27962,D27962
MBU24,MBU,2024,2001,-23,Light RUC revenue,107.952015502222,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27963,D27963
MBU24,MBU,2024,2002,-22,Light RUC revenue,127.276975146667,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27964,D27964
MBU24,MBU,2024,2003,-21,Light RUC revenue,145.750251191111,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27965,D27965
MBU24,MBU,2024,2004,-20,Light RUC revenue,164.838043431111,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27966,D27966
MBU24,MBU,2024,2005,-19,Light RUC revenue,190.062553191111,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27967,D27967
MBU24,MBU,2024,2006,-18,Light RUC revenue,207.057308142222,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27968,D27968
MBU24,MBU,2024,2007,-17,Light RUC revenue,224.341670933333,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27969,D27969
MBU24,MBU,2024,2008,-16,Light RUC revenue,238.367297955556,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27970,D27970
MBU24,MBU,2024,2009,-15,Light RUC revenue,262.064566702222,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27971,D27971
MBU24,MBU,2024,2010,-14,Light RUC revenue,287.748778595556,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27972,D27972
MBU24,MBU,2024,2011,-13,Light RUC revenue,315.173504278454,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27973,D27973
MBU24,MBU,2024,2012,-12,Light RUC revenue,327.6064122,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27974,D27974
MBU24,MBU,2024,2013,-11,Light RUC revenue,347.812486913043,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27975,D27975
MBU24,MBU,2024,2014,-10,Light RUC revenue,415.681950782609,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27976,D27976
MBU24,MBU,2024,2015,-9,Light RUC revenue,471.299792052174,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27977,D27977
MBU24,MBU,2024,2016,-8,Light RUC revenue,530.085117,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27978,D27978
MBU24,MBU,2024,2017,-7,Light RUC revenue,571.287437773913,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27979,D27979
MBU24,MBU,2024,2018,-6,Light RUC revenue,607.891847913044,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27980,D27980
MBU24,MBU,2024,2019,-5,Light RUC revenue,695.557280486957,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27981,D27981
MBU24,MBU,2024,2020,-4,Light RUC revenue,720.453579834783,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27982,D27982
MBU24,MBU,2024,2021,-3,Light RUC revenue,801.218457113044,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27983,D27983
MBU24,MBU,2024,2022,-2,Light RUC revenue,752.991904730435,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27984,D27984
MBU24,MBU,2024,2023,-1,Light RUC revenue,595.74682046087,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27985,D27985
MBU24,MBU,2024,2024,0,Light RUC revenue,680.240368963261,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27986,D27986
MBU24,MBU,2024,2025,1,Light RUC revenue,840.734960877446,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27987,D27987
MBU24,MBU,2024,2026,2,Light RUC revenue,889.314263418392,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27988,D27988
MBU24,MBU,2024,2027,3,Light RUC revenue,937.009768001547,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27989,D27989
MBU24,MBU,2024,2028,4,Light RUC revenue,982.313172339492,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27990,D27990
MBU24,MBU,2024,2029,5,Light RUC revenue,986.106925496703,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27991,D27991
MBU24,MBU,2024,2030,6,Light RUC revenue,988.515044539743,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27992,D27992
MBU24,MBU,2024,2031,7,Light RUC revenue,987.32905655323,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27993,D27993
MBU24,MBU,2024,2032,8,Light RUC revenue,981.680771315199,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27994,D27994
MBU24,MBU,2024,2033,9,Light RUC revenue,971.532067274347,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27995,D27995
MBU24,MBU,2024,2034,10,Light RUC revenue,957.667845261084,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27996,D27996
MBU24,MBU,2024,2035,11,Light RUC revenue,939.881115659993,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27997,D27997
MBU24,MBU,2024,2036,12,Light RUC revenue,918.049047877266,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27998,D27998
MBU24,MBU,2024,2037,13,Light RUC revenue,892.163094572746,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,27999,D27999
MBU24,MBU,2024,2038,14,Light RUC revenue,861.860273813444,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,28000,D28000
MBU24,MBU,2024,2039,15,Light RUC revenue,827.495711526541,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,28001,D28001
MBU24,MBU,2024,2040,16,Light RUC revenue,785.95374337325,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU24,Light RUC net revenue (m $),,direct,MOT release series,28002,D28002
