metric_type,time_grain,row_type,scenario_name,scenario_role,stream,stream_label,period,target_period,june_year,horizon,horizon_scope,value,value_unit,forecast_available,bridge_status,bridge_method,rate_value,rate_unit,gap_code,gap_reason,source,quarter_count,aggregation_method,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2029,FY2029,2029,,june_year_aggregate,4176883426.146821,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2029,current_comparison_1,HEAVY_RUC|FY2029|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2030,FY2030,2030,,june_year_aggregate,4205391266.9295273,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2030,current_basecase,HEAVY_RUC|FY2030|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2030,FY2030,2030,,june_year_aggregate,4210847900.276664,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2030,current_comparison_1,HEAVY_RUC|FY2030|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2031,FY2031,2031,,june_year_aggregate,4243077953.8182926,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2031,current_basecase,HEAVY_RUC|FY2031|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2031,FY2031,2031,,june_year_aggregate,4251317534.930066,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2031,current_comparison_1,HEAVY_RUC|FY2031|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2032,FY2032,2032,,june_year_aggregate,4274356327.1378684,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2032,current_basecase,HEAVY_RUC|FY2032|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2032,FY2032,2032,,june_year_aggregate,4286184029.1163454,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2032,current_comparison_1,HEAVY_RUC|FY2032|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2033,FY2033,2033,,june_year_aggregate,4301483346.366772,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2033,current_basecase,HEAVY_RUC|FY2033|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2033,FY2033,2033,,june_year_aggregate,4316994420.681413,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2033,current_comparison_1,HEAVY_RUC|FY2033|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2034,FY2034,2034,,june_year_aggregate,4330449531.757942,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2034,current_basecase,HEAVY_RUC|FY2034|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2034,FY2034,2034,,june_year_aggregate,4347787481.0076475,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2034,current_comparison_1,HEAVY_RUC|FY2034|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2035,FY2035,2035,,june_year_aggregate,4358359659.743342,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2035,current_basecase,HEAVY_RUC|FY2035|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2035,FY2035,2035,,june_year_aggregate,4377469215.936165,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2035,current_comparison_1,HEAVY_RUC|FY2035|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2036,FY2036,2036,,june_year_aggregate,4383287429.204115,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2036,current_basecase,HEAVY_RUC|FY2036|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2036,FY2036,2036,,june_year_aggregate,4404846171.567303,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2036,current_comparison_1,HEAVY_RUC|FY2036|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2037,FY2037,2037,,june_year_aggregate,4406816970.445276,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2037,current_basecase,HEAVY_RUC|FY2037|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2037,FY2037,2037,,june_year_aggregate,4429154760.33063,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2037,current_comparison_1,HEAVY_RUC|FY2037|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2038,FY2038,2038,,june_year_aggregate,4431545497.042672,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2038,current_basecase,HEAVY_RUC|FY2038|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2038,FY2038,2038,,june_year_aggregate,4456090001.769832,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2038,current_comparison_1,HEAVY_RUC|FY2038|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2039,FY2039,2039,,june_year_aggregate,4456807344.134447,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2039,current_basecase,HEAVY_RUC|FY2039|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2039,FY2039,2039,,june_year_aggregate,4483818222.825169,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2039,current_comparison_1,HEAVY_RUC|FY2039|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2040,FY2040,2040,,june_year_aggregate,4482507180.98852,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2040,current_basecase,HEAVY_RUC|FY2040|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2040,FY2040,2040,,june_year_aggregate,4512061830.816224,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2040,current_comparison_1,HEAVY_RUC|FY2040|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2041,FY2041,2041,,june_year_aggregate,4508107197.177191,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2041,current_basecase,HEAVY_RUC|FY2041|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2041,FY2041,2041,,june_year_aggregate,4540272085.151839,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2041,current_comparison_1,HEAVY_RUC|FY2041|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2042,FY2042,2042,,june_year_aggregate,4532805090.841068,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2042,current_basecase,HEAVY_RUC|FY2042|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2042,FY2042,2042,,june_year_aggregate,4567631427.397974,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2042,current_comparison_1,HEAVY_RUC|FY2042|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2043,FY2043,2043,,june_year_aggregate,4558856019.389018,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2043,current_basecase,HEAVY_RUC|FY2043|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2043,FY2043,2043,,june_year_aggregate,4596422998.92358,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2043,current_comparison_1,HEAVY_RUC|FY2043|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2044,FY2044,2044,,june_year_aggregate,4585482987.228016,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2044,current_basecase,HEAVY_RUC|FY2044|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2044,FY2044,2044,,june_year_aggregate,4625868394.364349,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2044,current_comparison_1,HEAVY_RUC|FY2044|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2045,FY2045,2045,,june_year_aggregate,4612571051.808469,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2045,current_basecase,HEAVY_RUC|FY2045|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2045,FY2045,2045,,june_year_aggregate,4655854465.755006,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2045,current_comparison_1,HEAVY_RUC|FY2045|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2046,FY2046,2046,,june_year_aggregate,4640124917.236296,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2046,current_basecase,HEAVY_RUC|FY2046|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2046,FY2046,2046,,june_year_aggregate,4686388698.561368,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2046,current_comparison_1,HEAVY_RUC|FY2046|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2047,FY2047,2047,,june_year_aggregate,4668153375.396992,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2047,current_basecase,HEAVY_RUC|FY2047|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2047,FY2047,2047,,june_year_aggregate,4717482803.278485,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2047,current_comparison_1,HEAVY_RUC|FY2047|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2048,FY2048,2048,,june_year_aggregate,4696665573.810622,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2048,current_basecase,HEAVY_RUC|FY2048|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2048,FY2048,2048,,june_year_aggregate,4749148957.314289,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2048,current_comparison_1,HEAVY_RUC|FY2048|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2049,FY2049,2049,,june_year_aggregate,4725670894.17688,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2049,current_basecase,HEAVY_RUC|FY2049|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2049,FY2049,2049,,june_year_aggregate,4781399686.9414625,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2049,current_comparison_1,HEAVY_RUC|FY2049|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2050,FY2050,2050,,june_year_aggregate,4755178954.591507,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2050,current_basecase,HEAVY_RUC|FY2050|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2050,FY2050,2050,,june_year_aggregate,4814247874.228561,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,4.0,sum_quarters,HEAVY_RUC,FY2050,current_comparison_1,HEAVY_RUC|FY2050|current_comparison_1
activity,june_year,future_forecast,current_basecase,basecase,HEAVY_RUC,Heavy RUC volume,FY2051,FY2051,2051,,june_year_aggregate,2414867753.318922,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,2.0,sum_quarters,HEAVY_RUC,FY2051,current_basecase,HEAVY_RUC|FY2051|current_basecase
activity,june_year,future_forecast,current_comparison_1,comparison,HEAVY_RUC,Heavy RUC volume,FY2051,FY2051,2051,,june_year_aggregate,2446026471.864456,net km,True,numeric_forecast_available,fixed_finalist_activity_forecast,,,,,forecast_scenario_comparison.parquet,2.0,sum_quarters,HEAVY_RUC,FY2051,current_comparison_1,HEAVY_RUC|FY2051|current_comparison_1
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2009Q3,2009Q3,2010,,,779203143.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2009Q3,historical_actual,HEAVY_RUC|2009Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2009Q4,2009Q4,2010,,,827823758.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2009Q4,historical_actual,HEAVY_RUC|2009Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2010Q1,2010Q1,2010,,,825689069.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2010Q1,historical_actual,HEAVY_RUC|2010Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2010Q2,2010Q2,2010,,,788255658.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2010Q2,historical_actual,HEAVY_RUC|2010Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2010Q3,2010Q3,2011,,,804586320.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2010Q3,historical_actual,HEAVY_RUC|2010Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2010Q4,2010Q4,2011,,,894140775.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2010Q4,historical_actual,HEAVY_RUC|2010Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2011Q1,2011Q1,2011,,,865664139.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2011Q1,historical_actual,HEAVY_RUC|2011Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2011Q2,2011Q2,2011,,,824051949.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2011Q2,historical_actual,HEAVY_RUC|2011Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2011Q3,2011Q3,2012,,,822635047.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2011Q3,historical_actual,HEAVY_RUC|2011Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2011Q4,2011Q4,2012,,,895030317.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2011Q4,historical_actual,HEAVY_RUC|2011Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2012Q1,2012Q1,2012,,,876306571.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2012Q1,historical_actual,HEAVY_RUC|2012Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2012Q2,2012Q2,2012,,,836057248.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2012Q2,historical_actual,HEAVY_RUC|2012Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2012Q3,2012Q3,2013,,,919257321.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2012Q3,historical_actual,HEAVY_RUC|2012Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2012Q4,2012Q4,2013,,,913751876.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2012Q4,historical_actual,HEAVY_RUC|2012Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2013Q1,2013Q1,2013,,,866434532.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2013Q1,historical_actual,HEAVY_RUC|2013Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2013Q2,2013Q2,2013,,,852866288.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2013Q2,historical_actual,HEAVY_RUC|2013Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2013Q3,2013Q3,2014,,,887793202.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2013Q3,historical_actual,HEAVY_RUC|2013Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2013Q4,2013Q4,2014,,,948741075.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2013Q4,historical_actual,HEAVY_RUC|2013Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2014Q1,2014Q1,2014,,,921251411.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2014Q1,historical_actual,HEAVY_RUC|2014Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2014Q2,2014Q2,2014,,,888721068.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2014Q2,historical_actual,HEAVY_RUC|2014Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2014Q3,2014Q3,2015,,,938396028.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2014Q3,historical_actual,HEAVY_RUC|2014Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2014Q4,2014Q4,2015,,,959954697.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2014Q4,historical_actual,HEAVY_RUC|2014Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2015Q1,2015Q1,2015,,,929371695.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2015Q1,historical_actual,HEAVY_RUC|2015Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2015Q2,2015Q2,2015,,,871071228.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2015Q2,historical_actual,HEAVY_RUC|2015Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2015Q3,2015Q3,2016,,,941192499.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2015Q3,historical_actual,HEAVY_RUC|2015Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2015Q4,2015Q4,2016,,,952243538.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2015Q4,historical_actual,HEAVY_RUC|2015Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2016Q1,2016Q1,2016,,,920125016.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2016Q1,historical_actual,HEAVY_RUC|2016Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2016Q2,2016Q2,2016,,,903149015.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2016Q2,historical_actual,HEAVY_RUC|2016Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2016Q3,2016Q3,2017,,,917814423.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2016Q3,historical_actual,HEAVY_RUC|2016Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2016Q4,2016Q4,2017,,,977369221.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2016Q4,historical_actual,HEAVY_RUC|2016Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2017Q1,2017Q1,2017,,,987496699.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2017Q1,historical_actual,HEAVY_RUC|2017Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2017Q2,2017Q2,2017,,,960003244.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2017Q2,historical_actual,HEAVY_RUC|2017Q2|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2017Q3,2017Q3,2018,,,975147170.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2017Q3,historical_actual,HEAVY_RUC|2017Q3|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2017Q4,2017Q4,2018,,,1057176543.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2017Q4,historical_actual,HEAVY_RUC|2017Q4|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2018Q1,2018Q1,2018,,,1005850627.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2018Q1,historical_actual,HEAVY_RUC|2018Q1|historical_actual
activity,quarterly,historical_actual,historical_actual,,HEAVY_RUC,Heavy RUC volume,2018Q2,2018Q2,2018,,,983918062.0,net km,,historical_activity_available,source_model_input_history,,,,,data/model_input_history/heavy_ruc_inputs.parquet,,,HEAVY_RUC,2018Q2,historical_actual,HEAVY_RUC|2018Q2|historical_actual
