scenario_name,fy,series_id,transition_schedule_id,long_run_shape_vintage_id,anchor_fy,current_fy2030_anchor_level,current_growth_index,structural_growth_index,transition_weight_w,model_weight,hybrid_growth_index,hybrid_level,recomputed_hybrid_index,official_level_same_fy,official_level_anchor_fy,hybrid_over_official_ratio,anchor_over_official_anchor_ratio,official_level_substituted,construction
current_basecase,2034,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.1971547221220293,1.177714340967136,0.1754074074074074,0.8245925925925925,1.1937216765989147,23028.27357570457,1.193721676598915,22614.63609349873,19202.14037211065,1.0182906981344153,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2034,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.0297376157283686,0.9967834852598789,0.1754074074074074,0.8245925925925925,1.0238794288256448,4305.813563971146,1.0238794288256448,4470.22231621812,4484.64725020264,0.9632213477055732,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2035,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.024387765757182,0.9256307381627454,0.25925925925925924,0.7407407407407407,0.9978151083376607,33713.045871605485,0.9978151083376607,30444.874978413,32890.9507033464,1.1073471609099983,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2035,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.2622800937930794,1.2368441627753957,0.25925925925925924,0.7407407407407407,1.2556357932082134,24222.66858706035,1.2556357932082134,23750.055232038823,19202.14037211065,1.01989946340773,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2035,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.0363743652010677,0.9903010151698878,0.25925925925925924,0.7407407407407407,1.0242275123944837,4307.277391556609,1.0242275123944837,4441.15072455452,4484.64725020264,0.9698561608689064,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2036,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0280488896528137,0.8985115981137334,0.3520000000000001,0.6479999999999999,0.9804495688247044,33126.318706128084,0.9804495688247044,29552.9006799438,32890.9507033464,1.1209159826605244,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2036,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.3344007563966738,1.3018799543224884,0.3520000000000001,0.6479999999999999,1.3228618133216479,25519.53636865978,1.3228618133216479,24998.881630537424,19202.14037211065,1.020827121221549,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2036,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.04230193962532,0.9835251361670638,0.3520000000000001,0.6479999999999999,1.0212223265142308,4294.639409230615,1.0212223265142308,4410.7632974168,4484.64725020264,0.9736726093975175,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2037,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0316351931340269,0.8665359017426189,0.45007407407407407,0.5499259259259259,0.9537569685162681,32224.459382580724,0.9537569685162681,28501.1896268963,32890.9507033464,1.1306355911604058,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2037,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,1.4141210385888063,1.3740432505604483,0.45007407407407407,0.5499259259259259,1.395940403492782,26929.30700446027,1.395940403492782,26384.571374612937,19202.14037211065,1.0206459912542476,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
