engine,source_path,series_id,FY,value,unit,formula,value_status,forecast_segment
ensemble,Current finalist Base case,mr1_revenue,2031,515.950840486336,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2032,511.356724878703,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2033,507.132700736054,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2034,503.24090330059,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2035,499.647812671426,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2036,496.323673046758,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2037,493.242012398015,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2038,490.379238600523,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2039,487.714295442214,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2040,485.228366686763,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2041,482.904619501813,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2042,480.727980682862,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2043,478.684940574925,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2044,476.763380642536,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2045,474.952421405697,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2046,473.242288034574,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2047,471.624191337962,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2048,470.090222227746,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2049,468.633258020048,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr1_revenue,2050,467.246879160906,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2031,32.1728248675943,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2032,32.2751359910549,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2033,32.3596396301847,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2034,32.4313532891816,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2035,32.4936991760889,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2036,32.5490556715397,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2037,32.599104439525,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2038,32.6450530220251,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2039,32.6877804371222,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2040,32.7279343355741,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2041,32.7659970934436,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2042,32.8023315809017,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2043,32.8372133641968,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2044,32.8708536753551,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2045,32.9034159871398,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2046,32.9350280886836,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2047,32.9657909524934,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2048,32.9957852873087,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2049,33.025076406474,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mr2_revenue,2050,33.0537178609557,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2031,70.8351294511562,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2032,70.5207338808813,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2033,70.226068078118,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2034,69.9506951716758,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2035,69.6937645219894,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2036,69.4542120353986,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2037,69.2308810457719,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2038,69.0225951048985,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2039,68.8282013511128,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2040,68.6465956810414,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2041,68.4767365547289,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2042,68.3176516493357,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2043,68.1684400031144,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2044,68.0282713313282,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2045,67.8963836003967,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2046,67.7720795706125,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2047,67.6547227759428,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2048,67.5437332509341,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2049,67.4385832091796,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_admin_revenue,2050,67.3387928064436,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2031,1.95819772040296,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2032,1.96713368876597,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2033,1.9772409500257,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2034,1.98844335681006,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2035,2.00066993516834,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2036,2.01385527260378,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2037,2.02793951629894,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2038,2.04286816403657,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2039,2.05859175234344,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2040,2.07506550113276,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2041,2.09224894798797,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2042,2.11010559019988,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2043,2.12860254401761,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist Base case,mvr_refunds,2044,2.14771022566508,$m nominal ex GST,carried from BEFU26 official (fixed line),post_model_extrapolation,post_model_extrapolation
