candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_comparison_1,comparison,2048,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2048,total_ruc_net_revenue,11348.485337404938,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2048,net_fed_revenue,5071.706128538444,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2048,net_mvr_revenue,433.3125181025614,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2048,total_nltf_net_revenue,16871.06188373877,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2049,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2049,total_ruc_net_revenue,12001.904056662186,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2049,net_fed_revenue,5193.70677789529,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2049,net_mvr_revenue,431.96818137790393,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2049,total_nltf_net_revenue,17645.136915628205,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2050,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2050,total_ruc_net_revenue,12629.267990325516,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2050,net_fed_revenue,5314.517167642844,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2050,net_mvr_revenue,430.68793311893774,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2050,total_nltf_net_revenue,18392.030990780124,$m nominal ex GST,unblended_current,BEFU26,Base_EV
early_structural,current_basecase,basecase,2031,tuc_net_revenue,17.5578996928248,$m nominal ex GST,early_structural,BEFU26,Base_EV
early_structural,current_basecase,basecase,2031,total_ruc_net_revenue,3418.76196822136,$m nominal ex GST,early_structural,BEFU26,Base_EV
early_structural,current_basecase,basecase,2031,net_fed_revenue,2829.7658455787505,$m nominal ex GST,early_structural,BEFU26,Base_EV
early_structural,current_basecase,basecase,2031,net_mvr_revenue,475.3303381823711,$m nominal ex GST,early_structural,BEFU26,Base_EV
