engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_off
ar1,tuc_net_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
ar1,tuc_net_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,17.5578996928248,17.5578996928248,17.5578996928248
