engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_delayed_12m,central_delayed_18m,central_delayed_24m,central_delayed_30m,central_delayed_36m,central_off,central_option1_12c_10c_4c,central_option2_9c_9c_4c,central_option3_4c_semiannual,central_option4_labour_4c,central_mcert
ensemble,gross_fed_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396,2187.5933637741396
ensemble,gross_fed_revenue,2027,published,True,False,False,True,central moves through a governed identity term,2318.9665879857243,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397,2146.0791975224397
ensemble,gross_fed_revenue,2028,published,True,False,False,True,central moves through a governed identity term,2594.3024549141055,2594.3024549141055,2334.713598766854,2157.0093376564264,2157.0093376564264,2157.0093376564264,2157.0093376564264,2247.5849671889114,2334.713598766854,2291.173204450698,2334.680062799047,2157.0093376564264,2233.0447892436127
ensemble,gross_fed_revenue,2029,published,True,False,False,True,central moves through a governed identity term,2748.8464527727433,2748.8464527727433,2605.093621228557,2518.334590736957,2344.2158394231215,2160.4176771202438,2160.4176771202438,2402.318868764724,2662.834380448054,2561.7677905933024,2576.1938648822147,2160.4176771202438,2532.8132217648877
ensemble,gross_fed_revenue,2030,published,True,False,False,True,central moves through a governed identity term,2866.359915761655,2866.359915761655,2751.8131195098626,2694.1967814426657,2607.598307857558,2520.7626065189206,2346.482914899067,2520.7628746319215,2866.359915761655,2751.8131195098626,2694.1970628473746,2229.6856828338414,2823.7016662041538
ensemble,gross_fed_revenue,2031,published,True,False,False,True,central moves through a governed identity term,2979.8645510130773,2979.8645510130773,2860.3666422649844,2800.446908496165,2740.527174727347,2680.607440958528,2590.7278403053,2620.6877071897097,2979.8645510130773,2860.3666422649844,2800.446908496165,2321.0890383456162,2965.226176360417
ensemble,gross_fed_revenue,2032,published,True,False,False,True,central moves through a governed identity term,3067.970717898939,3067.970717898939,2949.6766440474144,2890.3831562806517,2831.0896685138896,2771.796180747127,2712.5026929803644,2712.5477803152653,3067.970717898939,2949.6766440474144,2890.3831562806517,2416.0352541465527,3083.0869915226303
ensemble,gross_fed_revenue,2033,published,True,False,False,True,central moves through a governed identity term,3126.8075691093973,3126.8075691093973,3010.7522469740525,2952.589191127244,2894.426135280435,2836.263079433627,2778.1000235868178,2778.1607792758577,3126.8075691093973,3010.7522469740516,2952.589191127244,2487.284744352775,3170.700650552776
ensemble,gross_fed_revenue,2034,published,True,False,False,True,central moves through a governed identity term,3158.5579053885344,3158.5579053885344,3045.5891582730414,2988.966030393505,2932.3429025139685,2875.7197746344327,2819.096646754896,2819.141905350126,3158.5579053885344,3045.589158273041,2988.9660303935043,2535.9810073572144,3229.614323881534
ensemble,gross_fed_revenue,2035,published,True,False,False,True,central moves through a governed identity term,3163.973832283487,3163.973832283487,3054.906715424155,3000.175290121101,2945.4438648180467,2890.712439514992,2835.9810142119377,2835.8972644844607,3163.973832283487,3054.9067154241543,3000.1752901211003,2562.323887696666,3260.1495603106086
ensemble,gross_fed_revenue,2036,published,True,False,False,True,central moves through a governed identity term,3146.084186748917,3146.084186748917,3041.373753394538,2988.801986346482,2936.230219298425,2883.6584522503686,2831.086685202312,2830.9532578400763,3146.084186748917,3041.3737533945377,2988.801986346481,2568.2278499620293,3264.803763348778
ensemble,gross_fed_revenue,2037,published,True,False,False,True,central moves through a governed identity term,3104.4118918843865,3104.4118918843865,3004.5882339615896,2954.4236610285407,2904.259088095492,2854.0945151624433,2803.9299422293943,2803.710406004023,3104.4118918843865,3004.588233961589,2954.42366102854,2553.1070775641506,3242.8699553935708
ensemble,gross_fed_revenue,2038,published,True,False,False,True,central moves through a governed identity term,3035.376676014029,3035.376676014029,2940.9692180578286,2893.4937340904753,2846.0182501231225,2798.542766155769,2751.0672821884164,2750.794395388904,3035.376676014029,2940.9692180578277,2893.493734090475,2513.689862351651,3190.215508886431
ensemble,gross_fed_revenue,2039,published,True,False,False,True,central moves through a governed identity term,2940.636711056711,2940.636711056711,2852.1161907082846,2807.55947280173,2763.0027548951753,2718.44603698862,2673.889319082066,2673.5503890354917,2940.636711056711,2852.116190708284,2807.5594728017295,2451.1057295492915,3108.317318670973
ensemble,gross_fed_revenue,2040,published,True,False,False,True,central moves through a governed identity term,2823.6785275493503,2823.6785275493503,2741.3945464520484,2699.9133157409606,2658.432085029873,2616.9508543187853,2575.4696236076975,2575.02759758693,2823.6785275493503,2741.394546452048,2699.9133157409606,2368.0634700522587,3000.652238396346
ensemble,gross_fed_revenue,2041,published,True,False,False,True,central moves through a governed identity term,2687.644668784322,2687.644668784322,2611.7718094591655,2573.4644772091356,2535.1571449591056,2496.849812709076,2458.542480459046,2458.0190375032494,2687.644668784322,2611.771809459165,2573.4644772091356,2267.005819208897,2870.3463021468656
ensemble,gross_fed_revenue,2042,published,True,False,False,True,central moves through a governed identity term,2531.07665883523,2531.07665883523,2461.7895780531117,2426.7671370866237,2391.7446961201354,2356.722255153647,2321.699814187159,2321.1416504811127,2531.07665883523,2461.789578053111,2426.7671370866233,2146.5876093547176,2715.7022750601504
ensemble,gross_fed_revenue,2043,published,True,False,False,True,central moves through a governed identity term,2346.097553524869,2346.097553524869,2283.6986077886468,2252.171802984137,2220.6449981796263,2189.118193375116,2157.591388570606,2157.116436065164,2346.097553524869,2283.6986077886463,2252.1718029841363,1999.957364548054,2528.031345023601
ensemble,gross_fed_revenue,2044,published,True,False,False,True,central moves through a governed identity term,2164.5728212509202,2164.5728212509202,2108.643835261505,2080.3795237312306,2052.115212200956,2023.8509006706813,1995.5865891404067,1995.1480663370837,2164.5728212509202,2108.6438352615046,2080.37952373123,1854.2650314890332,2341.82440538627
ensemble,gross_fed_revenue,2045,published,True,False,False,True,central moves through a governed identity term,1991.1384311774477,1991.1384311774477,1941.160298551507,1915.8835316029054,1890.6067646543042,1865.329997705703,1840.0532307571018,1839.6219139364798,1991.1384311774477,1941.1602985515062,1915.883531602905,1713.669396014095,2162.3320093517677
ensemble,gross_fed_revenue,2046,published,True,False,False,True,central moves through a governed identity term,1828.6718611125568,1828.6718611125568,1784.0721851269684,1761.4927661023473,1738.9133470777263,1716.3339280531052,1693.754509028484,1693.3240557982244,1828.6718611125568,1784.072185126968,1761.4927661023469,1580.8574139053785,1992.9318111047123
ensemble,gross_fed_revenue,2047,published,True,False,False,True,central moves through a governed identity term,1677.189970962159,1677.189970962159,1637.413706801597,1617.263045453478,1597.1123841053595,1576.9617227572405,1556.811061409122,1556.4008671271017,1677.189970962159,1637.4137068015964,1617.2630454534776,1456.0577546685277,1833.8826549457544
ensemble,gross_fed_revenue,2048,published,True,False,False,True,central moves through a governed identity term,1538.5669781914003,1538.5669781914003,1503.0345302511137,1485.0410991573763,1467.0476680636389,1449.0542369699015,1431.0608058761643,1430.7089590830947,1538.5669781914003,1503.034530251113,1485.0410991573758,1341.0936504074768,1687.467198961921
ensemble,gross_fed_revenue,2049,published,True,False,False,True,central moves through a governed identity term,1410.0712745880335,1410.0712745880335,1378.3607006459613,1362.3036070121193,1346.2465133782773,1330.189419744435,1314.132326110593,1313.820242588607,1410.0712745880335,1378.3607006459608,1362.3036070121188,1233.8468579413823,1550.9744572097632
ensemble,gross_fed_revenue,2050,published,True,False,False,True,central moves through a governed identity term,1291.1066120255837,1291.1066120255837,1262.8024737509913,1248.4833539414517,1234.1642341319123,1219.8451143223729,1205.5259945128332,1205.2735160481873,1291.1066120255837,1262.8024737509909,1248.4833539414512,1133.9303954651352,1423.8925716083102
ensemble,gross_lpg_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913,40.94161913
ensemble,gross_lpg_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906,42.0451626401906
ensemble,gross_lpg_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412,42.6326898203412
ensemble,gross_lpg_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873,42.8533768621873
ensemble,gross_lpg_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107,43.0565466561107
ensemble,gross_lpg_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936,43.2447778470936
ensemble,gross_lpg_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799,43.4201183252799
ensemble,gross_lpg_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547,43.5842216228547
ensemble,gross_lpg_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535,43.7384421166535
ensemble,gross_lpg_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627,43.8839031230627
ensemble,gross_lpg_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324,44.0215466525324
ensemble,gross_lpg_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391,44.1521704507391
ensemble,gross_lpg_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186,44.2764560365186
ensemble,gross_lpg_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884,44.3949902416884
ensemble,gross_lpg_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597,44.5082819804597
ensemble,gross_lpg_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172,44.6167754628172
ensemble,gross_lpg_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694,44.7208607201694
ensemble,gross_lpg_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309,44.8208820738309
ensemble,gross_lpg_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643,44.9171450107643
ensemble,gross_lpg_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958,45.0099218130958
ensemble,gross_lpg_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281,45.0994562030281
ensemble,gross_lpg_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516,45.1859672028516
ensemble,gross_lpg_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375,45.2696523640375
ensemble,gross_lpg_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262,45.350690485262
