scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,range,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status,source_artifact
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,I74,I74,2044Q1,lagged_real_light_ruc_price_nzd_per_1000km,2044Q1,2044Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.55242863022094,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,J74,J74,2044Q1,real_heavy_ruc_price_nzd_per_1000km,2044Q1,2044Q1,real_heavy_ruc_price_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,317.99630064412173,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,K74,K74,2044Q1,lead_real_heavy_ruc_price_nzd_per_1000km,2044Q1,2044Q1,lead_real_heavy_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,317.91677173940514,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,L74,L74,2044Q1,target_lag_1,2044Q1,2044Q1,target_lag_1,target_lag_1,1263109803.0903828,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,M74,M74,2044Q1,target_lag_4,2044Q1,2044Q1,target_lag_4,target_lag_4,1213005742.8566885,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,N74,N74,2044Q1,q2_dummy,2044Q1,2044Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,O74,O74,2044Q1,q3_dummy,2044Q1,2044Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,P74,P74,2044Q1,q4_dummy,2044Q1,2044Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,Q74,Q74,2044Q1,post_2020_dummy,2044Q1,2044Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,R74,R74,2044Q1,trend_index,2044Q1,2044Q1,trend_index,trend_index,169,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,S74,S74,2044Q1,log_real_gdp,2044Q1,2044Q1,log_real_gdp,log_real_gdp,25.773943937130504,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,T74,T74,2044Q1,log_real_diesel_price,2044Q1,2044Q1,log_real_diesel_price,log_real_diesel_price,5.229436095976329,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,U74,U74,2044Q1,log_unemployment_rate,2044Q1,2044Q1,log_unemployment_rate,log_unemployment_rate,-3.101092789117886,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Heavy RUC Inputs,HEAVY_RUC,V74,V74,2044Q1,log_real_light_ruc_price,2044Q1,2044Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.337600566133149,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
