engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ensemble,net_mvr_revenue,2043,441.22511139198986,446.280288392042,-5.05517700005214,-1.1327358907708107,PREBU26,BEFU26
ensemble,net_mvr_revenue,2044,439.4582527608978,444.429706442197,-4.971453681299238,-1.118614172103239,PREBU26,BEFU26
ensemble,net_mvr_revenue,2045,437.7920517365987,442.685909229677,-4.893857493078315,-1.1054920409809688,PREBU26,BEFU26
ensemble,net_mvr_revenue,2046,436.21758236479513,441.039707359577,-4.822124994781859,-1.0933539348760746,PREBU26,BEFU26
ensemble,net_mvr_revenue,2047,434.7268142558745,439.482783135744,-4.755968879869499,-1.0821741061015608,PREBU26,BEFU26
ensemble,net_mvr_revenue,2048,433.3125181025614,438.007606742736,-4.6950886401746175,-1.0719194296852201,PREBU26,BEFU26
ensemble,net_mvr_revenue,2049,431.96818137790393,436.607359979795,-4.639178601891047,-1.0625516258144927,PREBU26,BEFU26
ensemble,net_mvr_revenue,2050,430.68793311893774,435.27586704407,-4.58793392513229,-1.054029012977138,PREBU26,BEFU26
ensemble,tuc_net_revenue,2026,17.4060774864124,17.55237116,-0.14629367358759993,-0.8334695765834064,PREBU26,BEFU26
ensemble,tuc_net_revenue,2027,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2028,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2029,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2030,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2031,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2032,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2033,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2034,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2035,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2036,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2037,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2038,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2039,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2040,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2041,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2042,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2043,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2044,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2045,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2046,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2047,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2048,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2049,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
ensemble,tuc_net_revenue,2050,17.5578996928248,17.3401888075783,0.2177108852465004,1.255527766522085,PREBU26,BEFU26
