series,quarter,FY,value,unit,revenue_basis,value_status,source_sheet,source_workbook_sheet,source_workbook_row,source_cell
Heavy RUC gross km conventional,2023Q2,2023,1089716341,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AQ42
Heavy RUC gross km conventional,2023Q3,2024,971982302,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AR42
Heavy RUC gross km conventional,2023Q4,2024,1047925145,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AS42
Heavy RUC gross km conventional,2024Q1,2024,1014623173,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AT42
Heavy RUC gross km conventional,2024Q2,2024,987324121,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AU42
Heavy RUC gross km conventional,2024Q3,2025,993986189,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AV42
Heavy RUC gross km conventional,2024Q4,2025,1075186766,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AW42
Heavy RUC gross km conventional,2025Q1,2025,1050767564,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AX42
Heavy RUC gross km conventional,2025Q2,2025,981209782,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AY42
Heavy RUC gross km conventional,2025Q3,2026,1012815330,km,activity,actual,Quarterly actuals,Quarterly actuals,42,AZ42
Heavy RUC gross km conventional,2025Q4,2026,1095534451,km,activity,actual,Quarterly actuals,Quarterly actuals,42,BA42
Heavy RUC gross km conventional,2026Q1,2026,1068665604,km,activity,actual,Quarterly actuals,Quarterly actuals,42,BB42
Light BEV gross km,2024Q2,2024,413591173,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AU43
Light BEV gross km,2024Q3,2025,132059565,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AV43
Light BEV gross km,2024Q4,2025,214890536,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AW43
Light BEV gross km,2025Q1,2025,231302053,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AX43
Light BEV gross km,2025Q2,2025,243190900,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AY43
Light BEV gross km,2025Q3,2026,263461117,km,activity,actual,Quarterly actuals,Quarterly actuals,43,AZ43
Light BEV gross km,2025Q4,2026,282100621,km,activity,actual,Quarterly actuals,Quarterly actuals,43,BA43
Light BEV gross km,2026Q1,2026,300436543,km,activity,actual,Quarterly actuals,Quarterly actuals,43,BB43
Heavy BEV gross km,2024Q2,2024,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AU44
Heavy BEV gross km,2024Q3,2025,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AV44
Heavy BEV gross km,2024Q4,2025,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AW44
Heavy BEV gross km,2025Q1,2025,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AX44
Heavy BEV gross km,2025Q2,2025,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AY44
Heavy BEV gross km,2025Q3,2026,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,AZ44
Heavy BEV gross km,2025Q4,2026,0,km,activity,actual,Quarterly actuals,Quarterly actuals,44,BA44
Heavy BEV gross km,2026Q1,2026,23449,km,activity,actual,Quarterly actuals,Quarterly actuals,44,BB44
PHEV gross km,2024Q2,2024,194970642,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AU45
PHEV gross km,2024Q3,2025,73438861,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AV45
PHEV gross km,2024Q4,2025,114300634,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AW45
PHEV gross km,2025Q1,2025,115816463,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AX45
PHEV gross km,2025Q2,2025,132164994,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AY45
PHEV gross km,2025Q3,2026,136077487,km,activity,actual,Quarterly actuals,Quarterly actuals,45,AZ45
PHEV gross km,2025Q4,2026,143965274,km,activity,actual,Quarterly actuals,Quarterly actuals,45,BA45
PHEV gross km,2026Q1,2026,156894616,km,activity,actual,Quarterly actuals,Quarterly actuals,45,BB45
Light BEV RUC revenue exGST,2024Q2,2024,27170094.31304352,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AU47
Light BEV RUC revenue exGST,2024Q3,2025,8531937.46956522,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AV47
Light BEV RUC revenue exGST,2024Q4,2025,13018442.77391305,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AW47
Light BEV RUC revenue exGST,2025Q1,2025,14788249.15652174,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AX47
Light BEV RUC revenue exGST,2025Q2,2025,15134978.66956522,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AY47
Light BEV RUC revenue exGST,2025Q3,2026,16536983.60869566,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,AZ47
Light BEV RUC revenue exGST,2025Q4,2026,17482688.4,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,47,BA47
Heavy BEV RUC revenue exGST,2024Q3,2025,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,AV48
Heavy BEV RUC revenue exGST,2024Q4,2025,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,AW48
Heavy BEV RUC revenue exGST,2025Q1,2025,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,AX48
Heavy BEV RUC revenue exGST,2025Q2,2025,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,AY48
Heavy BEV RUC revenue exGST,2025Q3,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,AZ48
Heavy BEV RUC revenue exGST,2025Q4,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,48,BA48
PHEV RUC revenue exGST,2018Q3,2019,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,X49
PHEV RUC revenue exGST,2024Q1,2024,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AT49
PHEV RUC revenue exGST,2024Q2,2024,6460867.695652169,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AU49
PHEV RUC revenue exGST,2024Q3,2025,2378819.52173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AV49
PHEV RUC revenue exGST,2024Q4,2025,3257386.600000004,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AW49
PHEV RUC revenue exGST,2025Q1,2025,3769140.26956521,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AX49
PHEV RUC revenue exGST,2025Q2,2025,3875214.40869565,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AY49
PHEV RUC revenue exGST,2025Q3,2026,4224499.434782609,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,AZ49
PHEV RUC revenue exGST,2025Q4,2026,4462695.8173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,49,BA49
Total light RUC incl BEV/PHEV exGST,2013Q1,2013,81276607.52,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,B50
Total light RUC incl BEV/PHEV exGST,2013Q2,2013,86844235.82,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,C50
Total light RUC incl BEV/PHEV exGST,2013Q3,2014,97985131.04,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,D50
Total light RUC incl BEV/PHEV exGST,2013Q4,2014,108474657.87,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,E50
Total light RUC incl BEV/PHEV exGST,2014Q1,2014,100365355.53,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,F50
Total light RUC incl BEV/PHEV exGST,2014Q2,2014,108298290.93,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,G50
Total light RUC incl BEV/PHEV exGST,2014Q3,2015,113862095.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,H50
Total light RUC incl BEV/PHEV exGST,2014Q4,2015,123193024,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,I50
Total light RUC incl BEV/PHEV exGST,2015Q1,2015,115092028.62,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,J50
Total light RUC incl BEV/PHEV exGST,2015Q2,2015,117661335.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,K50
Total light RUC incl BEV/PHEV exGST,2015Q3,2016,127475695.86,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,L50
Total light RUC incl BEV/PHEV exGST,2015Q4,2016,132355974.34,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,M50
Total light RUC incl BEV/PHEV exGST,2016Q1,2016,131296934.15,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,N50
Total light RUC incl BEV/PHEV exGST,2016Q2,2016,133400543.54,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,O50
Total light RUC incl BEV/PHEV exGST,2016Q3,2017,118708400.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,P50
Total light RUC incl BEV/PHEV exGST,2016Q4,2017,125337766.57,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,Q50
Total light RUC incl BEV/PHEV exGST,2017Q1,2017,123110395.85,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,R50
Total light RUC incl BEV/PHEV exGST,2017Q2,2017,123702429.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,S50
Total light RUC incl BEV/PHEV exGST,2017Q3,2018,125474676.02,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,T50
Total light RUC incl BEV/PHEV exGST,2017Q4,2018,135425827.35,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,U50
Total light RUC incl BEV/PHEV exGST,2018Q1,2018,129746581.03,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,V50
Total light RUC incl BEV/PHEV exGST,2018Q2,2018,132176504.3,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,W50
Total light RUC incl BEV/PHEV exGST,2018Q3,2019,160110842.19,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,X50
Total light RUC incl BEV/PHEV exGST,2018Q4,2019,175305341.91,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,Y50
Total light RUC incl BEV/PHEV exGST,2019Q1,2019,170692337.32,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,Z50
Total light RUC incl BEV/PHEV exGST,2019Q2,2019,182522715.88,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AA50
Total light RUC incl BEV/PHEV exGST,2019Q3,2020,177358447.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AB50
Total light RUC incl BEV/PHEV exGST,2019Q4,2020,193974391.98,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AC50
Total light RUC incl BEV/PHEV exGST,2020Q1,2020,176085441.55,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AD50
Total light RUC incl BEV/PHEV exGST,2020Q2,2020,151157589.28,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AE50
Total light RUC incl BEV/PHEV exGST,2020Q3,2021,181281483.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AF50
Total light RUC incl BEV/PHEV exGST,2020Q4,2021,204160212.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AG50
Total light RUC incl BEV/PHEV exGST,2021Q1,2021,200323539.26,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AH50
Total light RUC incl BEV/PHEV exGST,2021Q2,2021,204557079.13,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AI50
Total light RUC incl BEV/PHEV exGST,2021Q3,2022,176344343.73,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AJ50
Total light RUC incl BEV/PHEV exGST,2021Q4,2022,195545063.48,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AK50
Total light RUC incl BEV/PHEV exGST,2022Q1,2022,195728408.1,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AL50
Total light RUC incl BEV/PHEV exGST,2022Q2,2022,193992833.76,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AM50
Total light RUC incl BEV/PHEV exGST,2022Q3,2023,126097765.03,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AN50
Total light RUC incl BEV/PHEV exGST,2022Q4,2023,133917190.36,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AO50
Total light RUC incl BEV/PHEV exGST,2023Q1,2023,167652269.67,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AP50
Total light RUC incl BEV/PHEV exGST,2023Q2,2023,173021442.19,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AQ50
Total light RUC incl BEV/PHEV exGST,2023Q3,2024,142713843.09,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AR50
Total light RUC incl BEV/PHEV exGST,2023Q4,2024,175702523.97,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AS50
Total light RUC incl BEV/PHEV exGST,2024Q1,2024,189057755.56,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AT50
Total light RUC incl BEV/PHEV exGST,2024Q2,2024,249528736.6286957,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AU50
Total light RUC incl BEV/PHEV exGST,2024Q3,2025,207803850.74130434,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AV50
Total light RUC incl BEV/PHEV exGST,2024Q4,2025,232579868.16391304,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AW50
Total light RUC incl BEV/PHEV exGST,2025Q1,2025,233522009.56608695,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AX50
Total light RUC incl BEV/PHEV exGST,2025Q2,2025,228386141.90826088,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AY50
Total light RUC incl BEV/PHEV exGST,2025Q3,2026,237984417.16347826,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,AZ50
Total light RUC incl BEV/PHEV exGST,2025Q4,2026,251605086.9673913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BA50
Total light RUC incl BEV/PHEV exGST,2026Q1,2026,226567273.65,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BB50
Total light RUC incl BEV/PHEV exGST,2026Q2,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BC50
Total light RUC incl BEV/PHEV exGST,2026Q3,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BD50
Total light RUC incl BEV/PHEV exGST,2026Q4,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BE50
Total light RUC incl BEV/PHEV exGST,2027Q1,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BF50
Total light RUC incl BEV/PHEV exGST,2027Q2,2027,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BG50
Total light RUC incl BEV/PHEV exGST,2027Q3,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BH50
Total light RUC incl BEV/PHEV exGST,2027Q4,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BI50
Total light RUC incl BEV/PHEV exGST,2028Q1,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BJ50
Total light RUC incl BEV/PHEV exGST,2028Q2,2028,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BK50
Total light RUC incl BEV/PHEV exGST,2028Q3,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BL50
Total light RUC incl BEV/PHEV exGST,2028Q4,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BM50
Total light RUC incl BEV/PHEV exGST,2029Q1,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BN50
Total light RUC incl BEV/PHEV exGST,2029Q2,2029,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BO50
Total light RUC incl BEV/PHEV exGST,2029Q3,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BP50
Total light RUC incl BEV/PHEV exGST,2029Q4,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BQ50
Total light RUC incl BEV/PHEV exGST,2030Q1,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BR50
Total light RUC incl BEV/PHEV exGST,2030Q2,2030,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BS50
Total light RUC incl BEV/PHEV exGST,2030Q3,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BT50
Total light RUC incl BEV/PHEV exGST,2030Q4,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BU50
Total light RUC incl BEV/PHEV exGST,2031Q1,2031,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,50,BV50
Total heavy RUC incl BEV exGST,2013Q1,2013,188952734,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,51,B51
Total heavy RUC incl BEV exGST,2013Q2,2013,183452582.86,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,51,C51
Total heavy RUC incl BEV exGST,2013Q3,2014,198064589.84,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,51,D51
Total heavy RUC incl BEV exGST,2013Q4,2014,210137679.79,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,51,E51
